HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,TotalExpenses,Corridor,Room,Side
Europa,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,5768,0.0,B,193,P
Earth,0,TRAPPIST-1e,35.0,0,198.0,44.0,97.0,30.0,510.0,Tany Watkinsley,2942,879.0,F,558,S
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,5992,0.0,G,975,S
Earth,0,TRAPPIST-1e,21.0,0,33.0,126.0,0.0,461.0,0.0,Guadae Jeffey,2852,620.0,G,465,P
Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Artis Casonston,2650,0.0,G,431,P
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Idace Edwartizman,9163,0.0,G,1477,S
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Oalls Derry,7106,0.0,F,1357,S
Earth,1,TRAPPIST-1e,24.0,0,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,7298,692.0,F,1510,P
Europa,1,TRAPPIST-1e,65.0,0,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,8057,0.0,B,267,P
Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Vana Nichaner,4267,0.0,G,700,P
Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,5036,0.0,G,814,P
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Derine Bardina,6523,0.0,F,1246,S
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Ronne Thony,1584,0.0,G,251,P
Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Evan Bartines,4482,0.0,G,732,S
Earth,0,TRAPPIST-1e,44.0,0,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,6739,888.0,G,1097,S
Europa,0,TRAPPIST-1e,33.0,0,0.0,2012.0,1.0,9124.0,4.0,Asellum Pringrous,2308,11141.0,D,77,S
Earth,0,TRAPPIST-1e,32.0,0,27.0,393.0,1061.0,27.0,0.0,Lyn Scottuez,1235,1508.0,F,237,S
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,8794,687.0,E,563,P
Europa,0,TRAPPIST-1e,33.0,0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0248,9684.0,C,10,S
Earth,0,TRAPPIST-1e,19.0,0,190.0,0.0,5.0,1.0,726.0,Meremy Brighttt,0070,922.0,F,13,P
Earth,0,55 Cancri e,20.0,0,1842.0,0.0,0.0,0.0,0.0,Dell Cochrisons,8082,1842.0,F,1668,P
Europa,0,TRAPPIST-1e,64.0,0,0.0,4.0,0.0,6200.0,622.0,Solaron Waring,1700,6826.0,B,74,S
Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,6512,0.0,A,80,S
Mars,0,TRAPPIST-1e,18.0,1,733.0,0.0,688.0,1.0,0.0,Cindee Terte,3527,1422.0,F,729,P
Earth,0,TRAPPIST-1e,56.0,0,3.0,466.7652925531915,768.0,0.0,306.23469727212245,Tyle Guerson,3867,771.0,F,798,P
Mars,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Jifes Stpie,6659,0.0,F,1383,P
Mars,0,TRAPPIST-1e,16.0,0,2083.0,0.0,10.0,0.0,0.0,Mites Sacre,4933,2093.0,F,938,S
Earth,0,TRAPPIST-1e,62.0,0,240.0,0.0,0.0,586.0,10.0,Isa Wiggs,7390,836.0,G,1190,P
Earth,0,TRAPPIST-1e,19.0,0,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,0134,744.0,G,17,P
Earth,0,55 Cancri e,39.0,0,1663.0,0.0,262.0,229.0,0.0,Nance Morelly,8157,2154.0,F,1560,S
Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,6590,0.0,B,217,P
Earth,0,PSO J318.5-22,29.0,0,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,5716,1328.0,F,1093,S
Earth,0,TRAPPIST-1e,22.0,0,926.0,0.0,0.0,0.0,78.0,Ellena Caineson,1378,1004.0,F,275,P
Mars,0,TRAPPIST-1e,29.0,0,860.0,305.0,18.0,1415.0,0.0,Latsts Perty,2112,2598.0,F,418,P
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,8796,0.0,G,1418,S
Earth,0,TRAPPIST-1e,38.0,0,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,8753,803.0,F,1805,P
Earth,0,TRAPPIST-1e,14.0,0,0.0,600.0,0.0,204.0,0.0,Dessie Polloantes,2224,804.0,F,435,S
Europa,0,TRAPPIST-1e,42.0,0,9.0,2031.0,0.0,20.0,1837.0,Tabdhib Switmorary,4882,3897.0,B,193,S
Mars,0,TRAPPIST-1e,29.0,0,3564.0,0.0,802.0,0.0,0.0,Crin Rapie,6095,4366.0,D,192,P
Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Arraid Opshaft,9267,0.0,E,607,S
Earth,0,TRAPPIST-1e,42.0,0,0.0,466.7652925531915,1519.0,0.0,4.0,Bretty Llobsoney,3326,1523.0,E,222,S
Earth,0,TRAPPIST-1e,39.0,0,0.0,21.0,63.0,677.0,0.0,Kelle Ewisentley,8460,761.0,F,1628,S
Europa,0,55 Cancri e,52.0,0,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,7289,2389.0,A,78,P
Earth,0,TRAPPIST-1e,43.0,0,21.0,0.0,863.0,0.0,0.0,Lillia Kaufmaneyes,8509,884.0,G,1364,S
Europa,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Izaron Ingalt,8190,0.0,B,320,S
Earth,0,55 Cancri e,19.0,0,616.0,0.0,46.0,0.0,14.0,Dony Olivasquez,3598,676.0,B,64,B
Earth,0,TRAPPIST-1e,32.0,0,258.0,500.0,3.0,15.0,128.0,Justie Fulloydez,8728,904.0,F,1798,P
Earth,0,55 Cancri e,18.0,0,425.0,779.0,0.0,0.0,74.0,Hanry Villenson,6218,1278.0,F,1188,S
Europa,0,TRAPPIST-1e,27.0,1,69.0,2878.0,0.0,4232.0,3798.0,Thabih Peducting,6865,10977.0,D,208,S
Earth,0,TRAPPIST-1e,31.0,0,517.0,1.0,301.0,60.0,4.0,Deanny Spencervan,3021,883.0,G,476,S
Earth,0,55 Cancri e,18.0,0,6.0,0.0,170.72672872340425,12.0,704.0,Dory Reyerson,0985,722.0,E,57,P
Mars,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Clers Bache,1746,0.0,F,331,S
Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Franda Vales,5470,0.0,G,878,P
Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,1.0,314.1307461692205,0.0,Stelle Lowelliott,5475,1.0,F,1134,P
Mars,0,TRAPPIST-1e,32.0,0,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,5310,5341.0,F,1021,S
Earth,0,TRAPPIST-1e,22.0,0,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,5806,1228.0,F,1109,S
Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,7230,0.0,G,1177,S
Mars,0,TRAPPIST-1e,23.0,0,197.0,76.0,5635.0,7.0,0.0,Dynx Sfin,4925,5915.0,F,936,S
Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Rutler,7190,0.0,G,1171,S
Mars,0,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0401,1783.0,D,14,S
Earth,0,55 Cancri e,19.0,0,355.0,0.0,0.0,0.0,284.0,Troyce Starkers,8075,639.0,F,1547,S
Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Cinda Erflé,3531,0.0,F,731,P
Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Gemmam Crantiale,2278,0.0,C,80,P
Mars,1,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0,Flyros Sepie,4400,0.0,F,830,S
Earth,0,55 Cancri e,14.0,0,8.0,0.0,170.72672872340425,0.0,176.0,Ambert Weaves,4870,184.0,G,785,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,332.0,442.0,0.0,Jessa Flemaney,0561,774.0,G,82,S
Mars,0,TRAPPIST-1e,20.0,0,859.0,3.0,0.0,939.0,0.0,Bler Cre,5142,1801.0,F,1050,P
Earth,1,PSO J318.5-22,36.0,0,0.0,0.0,0.0,0.0,0.0,Warry Ayalazquez,0058,0.0,G,7,S
Mars,0,TRAPPIST-1e,15.0,0,1264.0,0.0,2.0,23.0,0.0,Lix Winie,0665,1289.0,F,141,P
Earth,0,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0336,712.0,F,74,P
Europa,0,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,2979,0.0,B,93,P
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Pikes Sueke,6148,0.0,F,1176,S
Mars,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Dontch Tepie,1353,0.0,F,262,S
Mars,0,TRAPPIST-1e,52.0,0,1231.0,2.0,8.0,0.0,0.0,Dow Bush,8966,1241.0,F,1735,S
Mars,0,TRAPPIST-1e,16.0,0,1285.0,466.7652925531915,14.0,1386.0,0.0,Jayrin Bate,5039,2685.0,F,958,S
Mars,0,TRAPPIST-1e,29.0,0,1443.0,1108.0,47.0,0.0,0.0,Grawk Prité,2200,2598.0,F,442,P
Europa,0,55 Cancri e,32.0,0,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,5740,3402.0,A,52,P
Earth,0,TRAPPIST-1e,40.0,0,2.0,147.0,0.0,1695.0,1147.0,Leria Gallandez,7372,2991.0,F,1526,P
Earth,0,TRAPPIST-1e,22.0,0,658.0,0.0,0.0,161.0,3.0,Tonald Keithunts,5494,822.0,F,1053,S
Mars,0,TRAPPIST-1e,42.0,0,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,4710,2115.0,E,293,P
Europa,0,TRAPPIST-1e,30.0,0,0.0,690.0,0.0,49.0,2264.0,Shabih Esseal,3917,3003.0,B,124,P
Europa,0,55 Cancri e,39.0,0,3.0,83.0,0.0,805.0,2983.0,Coxaron Dedentive,4427,3874.0,D,141,S
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Sceros Lake,3113,0.0,D,96,P
Mars,0,TRAPPIST-1e,28.0,0,3559.0,0.0,170.72672872340425,13.0,2.0,Zelowl Sidie,4479,3574.0,D,150,P
Mars,0,TRAPPIST-1e,23.0,0,3211.0,4.0,243.0,0.0,0.0,Graw Bate,6854,3458.0,E,437,P
Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,4.0,145.0,306.23469727212245,Kaye Stroyledgez,5526,149.0,F,1061,S
Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Dorey Jarvey,2456,0.0,G,399,P
Mars,1,TRAPPIST-1e,70.0,0,0.0,0.0,0.0,0.0,0.0,Colatz Gine,2426,0.0,F,466,S
Earth,0,TRAPPIST-1e,17.0,0,0.0,823.0,0.0,1168.0,14.0,Verney Lewinton,5594,2005.0,F,1163,P
Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,8691,0.0,G,1409,P
Earth,0,TRAPPIST-1e,26.0,0,0.0,466.7652925531915,0.0,543.0,306.23469727212245,Nance Bookst,2470,543.0,G,398,S
Earth,0,PSO J318.5-22,21.0,0,0.0,434.0,0.0,75.0,135.0,Ellana Jenson,7359,644.0,E,492,S
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Croo Nake,7742,0.0,F,1477,S
Earth,0,TRAPPIST-1e,57.0,0,0.0,1409.0,29.0,0.0,0.0,Brada Batestonley,6297,1438.0,G,1014,P
Earth,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Dandra Roses,1865,0.0,G,292,S
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Hekaton Platch,5543,0.0,C,175,P
Europa,0,TRAPPIST-1e,30.0,0,63.0,9314.0,249.0,2624.0,4538.0,Giedia Seadler,2102,16788.0,C,79,S
Europa,1,55 Cancri e,31.0,1,8243.0,280.0,0.0,3220.0,2285.0,Brafirk Aloubtled,8470,14028.0,C,281,P
Mars,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Bet Sinda,3361,0.0,F,635,S
Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Sheratz Suptibler,2572,0.0,C,93,S
Earth,0,PSO J318.5-22,12.0,0,0.0,0.0,0.0,0.0,0.0,Tonyn Hortez,0560,0.0,G,81,S
Mars,0,TRAPPIST-1e,38.0,0,1717.0,16.0,39.0,0.0,48.0,Ane Nan,6744,1820.0,F,1399,P
Earth,1,PSO J318.5-22,31.0,0,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,7170,0.0,G,1154,P
Europa,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Ainons Unkcatted,8202,0.0,C,306,S
Earth,0,TRAPPIST-1e,47.0,0,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,7419,872.0,F,1535,P
Earth,0,TRAPPIST-1e,51.0,0,201.0,574.0,40.0,0.0,11.0,Ryanne Cochrisons,5887,826.0,F,1217,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Gileen Mcphernard,7040,0.0,G,1150,S
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Lidex Opité,4176,0.0,F,859,P
Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Soyos Mish,8947,0.0,F,1731,S
Mars,0,TRAPPIST-1e,26.0,1,1033.0,172.0,26.0,0.0,518.0,Poloos Sincy,5010,1749.0,F,1021,P
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Burs Shbre,5949,0.0,F,1132,S
Europa,0,TRAPPIST-1e,47.0,0,187.0,268.0,977.0,3441.0,236.0,Mardach Heermy,8619,5109.0,E,566,S
Earth,0,TRAPPIST-1e,29.0,0,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,8091,804.0,F,1672,P
Earth,0,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,Stelly Leeves,3363,0.0,G,550,P
Mars,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Mele Ramad,7156,0.0,E,475,S
Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Noname Clinarfork,4441,0.0,B,144,P
Earth,0,TRAPPIST-1e,29.0,0,776.0,0.0,4.0,0.0,23.0,Sonard Bootez,2104,803.0,F,414,S
Europa,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Menkibi Voliat,0701,0.0,D,25,S
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Dabik Brakeded,4469,0.0,B,146,P
Europa,0,TRAPPIST-1e,34.0,0,0.0,3488.0,0.0,4343.0,38.0,Tetraix Dedometeel,0693,7869.0,C,27,S
Mars,0,55 Cancri e,31.0,0,1997.0,0.0,0.0,0.0,0.0,Ale Start,8451,1997.0,F,1625,S
Earth,0,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,804.0,Emmax Water,2013,804.0,F,398,P
Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Mcleandez,3504,0.0,G,575,P
Europa,0,TRAPPIST-1e,67.0,0,226.60033250207815,230.0,0.0,4476.0,241.0,Naviton Coudered,0310,4947.0,E,60,S
Europa,0,TRAPPIST-1e,30.0,0,1.0,6398.0,0.0,2.0,295.0,Propsh Clumshangs,1829,6696.0,D,56,P
Earth,0,PSO J318.5-22,11.0,0,0.0,0.0,0.0,0.0,0.0,Ralda Litthews,3195,0.0,G,505,S
Earth,0,TRAPPIST-1e,20.0,0,962.0,0.0,4581.0,105.0,0.0,Sonald Corman,4733,5648.0,E,294,P
Mars,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Lar Emone,0969,0.0,F,202,P
Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Geno Pernised,8203,0.0,C,307,S
Mars,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Cird Barte,6376,0.0,F,1217,S
Mars,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Coyal Quart,3711,0.0,F,700,S
Earth,0,TRAPPIST-1e,24.0,0,552.0,1.0,0.0,231.0,0.0,Hene Barks,6436,784.0,G,1043,S
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Dandra Sandry,8561,0.0,G,1375,S
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,7435,0.0,B,244,P
Europa,1,PSO J318.5-22,30.0,0,0.0,0.0,0.0,0.0,0.0,Celava Secont,7865,0.0,C,293,S
Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Hekab Valousead,8360,0.0,B,326,S
Earth,0,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,645.0,Hery Noelan,0797,645.0,F,146,S
Earth,0,55 Cancri e,43.0,0,0.0,0.0,642.0,0.0,8.0,Jilly Summington,6621,650.0,F,1378,P
Earth,0,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,785.0,19.0,Rosiey Floways,2042,804.0,F,394,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Oalls Flate,4318,0.0,F,808,S
Europa,0,TRAPPIST-1e,36.0,0,0.0,2177.0,0.0,1097.0,144.0,Mothab Tachor,4089,3418.0,A,48,S
Europa,1,55 Cancri e,47.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Prearright,4416,0.0,B,143,P
Earth,0,55 Cancri e,20.0,0,719.0,0.0,10.0,0.0,0.0,Carry Sancasey,4080,729.0,F,839,P
Europa,0,55 Cancri e,45.0,0,0.0,313.0,1791.0,414.0,1675.0,Nusakab Entratable,6635,4193.0,C,209,P
Europa,0,55 Cancri e,37.0,0,0.0,2337.0,0.0,204.0,76.0,Neutrin Entedraved,4581,2617.0,B,181,S
Europa,0,TRAPPIST-1e,28.0,0,0.0,1014.0,0.0,2463.0,517.0,Yildus Geakerat,5930,3994.0,B,227,S
Mars,0,TRAPPIST-1e,61.0,0,1143.0,0.0,580.0,0.0,0.0,Llat Flate,6549,1723.0,D,198,S
Earth,0,TRAPPIST-1e,24.0,0,14.0,702.0,0.0,0.0,0.0,Eilace Chanan,2780,716.0,F,578,P
Europa,0,TRAPPIST-1e,33.0,0,0.0,4017.0,170.72672872340425,314.1307461692205,2260.0,Phah Chocaters,4446,6277.0,B,175,S
Europa,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Alzird Prighty,3282,0.0,B,120,S
Earth,0,TRAPPIST-1e,20.0,0,0.0,20.0,1.0,696.0,0.0,Therek Hinetthews,6326,717.0,F,1307,P
Europa,0,TRAPPIST-1e,31.0,0,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,3850,3340.0,C,137,S
Mars,0,TRAPPIST-1e,45.0,0,3309.0,0.0,10.0,0.0,0.0,Duckes Chman,3060,3319.0,D,98,S
Mars,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Fal Bine,5814,0.0,D,176,S
Europa,0,TRAPPIST-1e,61.0,0,328.0,5193.0,0.0,20.0,533.0,Genif Amincrerus,3736,6074.0,B,145,S
Earth,0,TRAPPIST-1e,28.0,0,62.0,202.0,542.0,0.0,306.23469727212245,Pamont Schwardson,6691,806.0,F,1390,P
Earth,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,0149,0.0,G,27,S
Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,484.0,320.0,Henryn Burchard,7501,804.0,F,1433,S
Earth,0,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Antony Hersons,5214,0.0,G,842,P
Mars,0,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Igrish Fiha,2333,0.0,E,137,P
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Rica Hoppers,2281,0.0,E,136,P
Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Ferry Singlents,8251,0.0,G,1332,S
Europa,0,TRAPPIST-1e,31.0,0,0.0,1216.0,0.0,897.0,478.0,Enib Spopting,3425,2591.0,E,234,S
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Felia Gillock,5180,0.0,G,835,P
Earth,0,55 Cancri e,20.0,0,0.0,0.0,847.0,0.0,0.0,Lynnee Traverdy,4938,847.0,G,804,S
Europa,0,55 Cancri e,33.0,1,0.0,1473.0,1089.0,5700.0,1466.0,Menkin Boltund,5466,9728.0,B,185,P
Earth,0,TRAPPIST-1e,18.0,0,490.0,0.0,54.0,195.0,0.0,Stal Benney,8506,739.0,F,1746,P
Europa,1,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Fralledic,7596,0.0,C,283,S
Earth,0,TRAPPIST-1e,18.0,0,1157.0,28.0,50.0,0.0,0.0,Marina Pooles,8161,1235.0,F,1688,P
Earth,0,TRAPPIST-1e,20.0,0,25.0,0.0,796.0,44.0,44.0,Jerrye Cardners,4535,909.0,G,742,P
Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Sadiram Ineedeve,4625,0.0,B,183,S
Earth,0,PSO J318.5-22,26.0,0,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,1408,774.0,G,216,S
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Alvia Daviddley,2153,0.0,G,347,P
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Weros Pelie,4831,0.0,F,984,P
Mars,0,55 Cancri e,42.0,0,1722.0,4.0,937.0,0.0,0.0,Gies Ban,2662,2663.0,F,551,P
Mars,0,TRAPPIST-1e,24.0,0,226.60033250207815,0.0,299.0,814.0,0.0,Chees Oncy,7447,1113.0,F,1539,P
Earth,0,TRAPPIST-1e,14.0,0,360.0,0.0,2116.0,1.0,8.0,Lina Popez,1430,2485.0,F,283,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,802.0,0.0,16.0,0.0,Ivanna Wilderssen,7365,818.0,G,1183,P
Mars,0,TRAPPIST-1e,25.0,0,68.0,0.0,3700.0,0.0,0.0,Beres Conca,6603,3768.0,D,208,P
Earth,0,TRAPPIST-1e,21.0,0,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,1407,776.0,F,278,P
Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Agnesa Baldson,9268,0.0,G,1505,P
Earth,1,PSO J318.5-22,36.0,0,0.0,0.0,0.0,0.0,0.0,Francy Gainney,7285,0.0,G,1185,S
Europa,0,55 Cancri e,30.0,0,1569.0,466.7652925531915,0.0,314.1307461692205,2252.0,Phecca Platch,9197,3821.0,C,308,P
Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Asch Stradick,8398,0.0,B,329,S
Mars,0,55 Cancri e,28.0,0,49.0,0.0,0.0,2.0,1136.0,Ties Prin,8116,1187.0,D,252,P
Europa,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Batenar Colensid,2306,0.0,C,82,P
Mars,0,TRAPPIST-1e,26.0,0,17.0,0.0,746.0,394.0,0.0,Honda Emone,4817,1157.0,F,979,P
Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Mino Shoeweely,2274,0.0,C,79,P
Earth,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,4980,0.0,G,805,P
Earth,0,TRAPPIST-1e,29.0,0,715.0,0.0,170.72672872340425,698.0,106.0,Dorice Connelson,4251,1519.0,F,879,P
Earth,0,55 Cancri e,42.0,0,0.0,279.0,30.0,409.0,0.0,Gaylah Hanner,7438,718.0,E,483,P
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Lilasa Barbes,1325,0.0,E,97,S
Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Lyny Wartyson,3520,0.0,G,578,P
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Rants Gre,7515,0.0,F,1437,S
Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Healls Butte,3629,0.0,F,753,P
Earth,0,TRAPPIST-1e,30.0,0,479.0,12.0,25.0,643.0,283.0,Ritany Wolfernan,3032,1442.0,F,575,S
Earth,0,TRAPPIST-1e,24.0,0,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,5036,908.0,G,814,P
Mars,0,55 Cancri e,43.0,0,528.0,13.0,1583.0,11.0,0.0,Apies Bun,6906,2135.0,E,440,P
Europa,0,TRAPPIST-1e,34.0,0,15.0,3578.0,0.0,314.1307461692205,473.0,Alam Lansuffle,1976,4066.0,B,82,S
Earth,0,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Joelan Folemonley,5184,0.0,G,837,P
Earth,1,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0,Carita Loverceson,8441,0.0,G,1352,S
Earth,1,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,Kaye Holsen,3284,0.0,G,535,P
Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,0429,0.0,A,5,S
Earth,0,TRAPPIST-1e,30.0,0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0252,1571.0,F,53,P
Europa,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Batares Clugete,1148,0.0,C,42,P
Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,Dianya Johnsondez,2123,0.0,G,342,P
Europa,0,TRAPPIST-1e,48.0,0,0.0,9633.0,0.0,1.0,2.0,Aton Bacistion,4645,9636.0,B,184,S
Europa,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Grum Stiviorad,7995,0.0,F,19,B
Mars,0,55 Cancri e,24.0,0,469.0,0.0,170.72672872340425,196.0,0.0,Dous Grean,4223,665.0,E,275,S
Mars,0,TRAPPIST-1e,42.0,0,836.0,0.0,51.0,304.0,0.0,Smal Meake,0809,1191.0,F,151,S
Earth,0,TRAPPIST-1e,33.0,0,0.0,763.0,1.0,66.0,84.0,Elsane Cabrewsond,2311,914.0,G,372,P
